energy,hermitian_transmission,reflection,unitarity_error,breit_wigner_1,breit_wigner_2,breit_wigner_3,breit_wigner_4,breit_wigner_5
1.2217,0.00524415858755421,0.994755841410606,1.83941750719896e-12,9.40770952447156e-09,0.0209900051904794,0.0869942639625472,0.281324030460588,0.448014119997522
1.221875,0.0052728526059586,0.99472714740072,6.67865762693509e-12,9.40223074820888e-09,0.021058345770179,0.0870436714995718,0.281402433508221,0.448084279254969
1.22205,0.00530173243964055,0.994698267562571,2.21200835426316e-12,9.39675675657274e-09,0.021127018246604,0.0870931198001731,0.281480865055546,0.448154450533057
1.222225,0.00533079950714591,0.994669200492735,1.18682841332429e-13,9.39128754399351e-09,0.0211960247564853,0.0871426089076348,0.281559325113679,0.448224633832756
1.2224,0.00536005523947299,0.994639944759208,1.31938904246454e-12,9.38582310490969e-09,0.0212653674536448,0.0871921388652957,0.281637813693738,0.448294829155035
1.222575,0.00538950108044148,0.994610498920165,6.0595972684041e-13,9.38036343376786e-09,0.021335048509159,0.0872417097165499,0.281716330806847,0.448365036500865
1.22275,0.00541913848656428,0.994580861520076,6.64024391028306e-12,9.37490852502267e-09,0.0214050701115232,0.0872913215048468,0.28179487646413,0.448435255871211
1.22284375,0.00543509497976868,0.994564905023029,2.79776202205539e-12,9.3719882095766e-09,0.0214427225351789,0.0873179161032372,0.281836966240391,0.448472878337684
1.222925,0.00544896892775998,0.994551031076831,4.59077220682502e-12,9.36945837313685e-09,0.0214754344668186,0.0873409742736909,0.281873450676717,0.44850548726704
1.2231,0.00547899388677221,0.994521006109626,3.60200758109386e-12,9.36401297258114e-09,0.0215461437988805,0.0873906680666426,0.281952053455739,0.448575730689318
1.223275,0.00550921485997287,0.994490785138265,1.76192394008012e-12,9.35857231783432e-09,0.0216172003494689,0.0874404029273175,0.282030684812331,0.44864598613901
1.22345,0.00553963335702846,0.994460366644677,1.70552461042917e-12,9.35313640338322e-09,0.0216886063784405,0.0874901788993871,0.282109344757632,0.448716253617079
1.223625,0.00557025090086744,0.994429749095035,4.09783318389145e-12,9.34770522372263e-09,0.0217603641639227,0.0875399960265784,0.282188033302782,0.448786533124487
1.2238,0.00560106902883458,0.994398930973682,2.51687559682523e-12,9.34227877335536e-09,0.0218324760024903,0.0875898543526741,0.282266750458926,0.448856824662197
1.223975,0.00563208929144072,0.99436791070558,2.97906144197668e-12,9.33685704679218e-09,0.0219049442093429,0.087639753921513,0.282345496237212,0.448927128231168
1.22415,0.00566331325374921,0.994336686740866,5.38435962482708e-12,9.33144003855184e-09,0.0219777711184853,0.0876896947769898,0.282424270648789,0.44899744383236
1.224325,0.00569474249475765,0.994305257507745,2.50222065290018e-12,9.326027743161e-09,0.0220509590829098,0.0877396769630551,0.282503073704813,0.449067771466732
1.2245,0.00572637860771451,0.994273621397321,5.03530550588493e-12,9.3206201551543e-09,0.0221245104747798,0.0877897005237158,0.282581905416439,0.449138111135241
1.224675,0.00575822320030334,0.994241776800656,9.59676782485985e-13,9.31521726907427e-09,0.022198427685616,0.0878397655030348,0.282660765794828,0.449208462838843
1.22485,0.00579027789485279,0.994209722105993,8.46211989369294e-13,9.30981907947136e-09,0.0222727131264853,0.0878898719451313,0.282739654851142,0.449278826578494
1.225025,0.00582254432863647,0.994177455671975,6.11954931173386e-13,9.3044255809039e-09,0.0223473692281906,0.0879400198941809,0.282818572596549,0.44934920235515
1.2252,0.00585502415378483,0.994144975843166,3.04911651483053e-12,9.29903676793812e-09,0.0224223984414633,0.0879902093944158,0.282897519042217,0.449419590169762
1.225375,0.00588771903720959,0.994112280964373,1.58273394390562e-12,9.2936526351481e-09,0.0224978032371586,0.0880404404901243,0.282976494199319,0.449489990023283
1.22555,0.00592063066122765,0.99407936933995,1.17750253991744e-12,9.28827317711577e-09,0.022573586106452,0.0880907132256518,0.283055498079031,0.449560401916666
1.225725,0.00595376072364559,0.994046239275749,6.05182570723173e-13,9.2828983884309e-09,0.0226497495610384,0.0881410276454001,0.283134530692532,0.44963082585086
1.2259,0.00598711093776564,0.994012889064484,2.24953389249549e-12,9.2775282636911e-09,0.0227262961333336,0.0881913837938278,0.283213592051002,0.449701261826814
1.226075,0.00602068303258372,0.993979316967349,6.77236045021345e-14,9.27216279750176e-09,0.0228032283766781,0.0882417817154503,0.283292682165628,0.449771709845478
1.22615625,0.00603634598562736,0.99396365401845,4.0769609910285e-12,9.2696732702458e-09,0.0228390787349276,0.088265194962622,0.283329412354005,0.449804421948007
1.22625,0.0060544787529788,0.993945521244261,2.75968137231075e-12,9.2668019844761e-09,0.0228805488655432,0.08829222145484,0.283371801047597,0.449842169907798
1.226425,0.00608849985978709,0.993911500136329,3.88433729625604e-12,9.2614458192351e-09,0.0229582601957388,0.0883427030566263,0.2834509487081,0.449912642014721
1.2266,0.00612274813037744,0.993877251867401,2.22144524997248e-12,9.25609429640753e-09,0.0230363649846252,0.0883932265654957,0.283530125158332,0.449983126167193
1.226775,0.00615722535791438,0.99384277464331,1.22435395155662e-12,9.2507474106299e-09,0.0231148658713253,0.088443792026192,0.28360933040949,0.450053622366157
1.22695,0.0061919333529301,0.99380806664849,1.41975320389065e-12,9.24540515654647e-09,0.0231937655169403,0.0884943994835161,0.283688564472775,0.450124130612557
1.227125,0.00622687394216211,0.993773126055453,2.38453701228991e-12,9.24006752880923e-09,0.0232730666047684,0.0885450489823262,0.28376782735939,0.450194650907335
1.2273,0.00626204896929313,0.993737951034902,4.19508872084862e-12,9.23473452207789e-09,0.0233527718405249,0.0885957405675381,0.283847119080542,0.450265183251432
1.227475,0.00629746029525692,0.993702539704556,1.87183601951801e-13,9.22940613101986e-09,0.0234328839525652,0.0886464742841251,0.283926439647441,0.450335727645789
1.22765,0.00633310979814986,0.993666890201434,4.16000567327046e-13,9.22408235031024e-09,0.0235134056921111,0.0886972501771179,0.2840057890713,0.450406284091345
1.2278125,0.00636642783051404,0.993633572170081,5.94635451989234e-13,9.21914296314705e-09,0.0235885450872801,0.0887444370251199,0.284079496527729,0.450471811582351
1.227825,0.00636899937384222,0.993631000628127,1.9693136010801e-12,9.2187631746318e-09,0.0235943398334783,0.0887480682916052,0.284085167363334,0.450476852589038
1.228,0.00640513093542967,0.993594869064169,4.01234601099532e-13,9.21344859867498e-09,0.0236756891743079,0.0887989286727332,0.284164574534763,0.450547433139804
1.228175,0.0064415064143212,0.993558493586917,1.2383427616669e-12,9.20813861713789e-09,0.0237574565357998,0.088849831365706,0.284244010596809,0.450618025744582
1.22835,0.00647812775955975,0.993521872247301,6.86073420297362e-12,9.20283322472623e-09,0.023839644762949,0.0889007764157858,0.284323475560697,0.450688630404304
1.228525,0.00651499693847674,0.993485003067229,5.7056581681536e-12,9.19753241615337e-09,0.0239222567247845,0.0889517638682926,0.284402969437655,0.450759247119906
1.2287,0.00655211593712411,0.993447884063026,1.49658063719471e-13,9.19223618614027e-09,0.0240052953146118,0.0890027937686046,0.284482492238916,0.450829875892321
1.228875,0.00658948676007373,0.993410513239044,8.81961170762224e-13,9.18694452941547e-09,0.0240887634502567,0.0890538661621583,0.284562043975713,0.45090051672248
1.22905,0.00662711143055878,0.99337288857055,1.10911280160053e-12,9.18165744071513e-09,0.0241726640743131,0.0891049810944484,0.284641624659284,0.450971169611315
